atom_index,electrode,x_angstrom,y_angstrom,z_angstrom,q_e
1479,anode,31.0,34.5,54.25199890136719,-0.016597498208284378
1480,anode,31.0,38.0,54.25199890136719,-0.01788485236465931
1481,anode,31.0,41.5,54.25199890136719,-0.018033122643828392
1482,anode,31.0,45.0,54.25199890136719,-0.016633054241538048
1483,anode,31.0,48.5,54.25199890136719,-0.01840204745531082
1484,anode,31.0,52.0,54.25199890136719,-0.025325072929263115
1485,anode,34.5,3.0,54.25199890136719,-0.027039416134357452
1486,anode,34.5,6.5,54.25199890136719,-0.01953122764825821
1487,anode,34.5,10.0,54.25199890136719,-0.016968289390206337
1488,anode,34.5,13.5,54.25199890136719,-0.016770221292972565
1489,anode,34.5,17.0,54.25199890136719,-0.01650332659482956
1490,anode,34.5,20.5,54.25199890136719,-0.016548171639442444
1491,anode,34.5,24.0,54.25199890136719,-0.017355378717184067
1492,anode,34.5,27.5,54.25199890136719,-0.017947230488061905
1493,anode,34.5,31.0,54.25199890136719,-0.0172866377979517
1494,anode,34.5,34.5,54.25199890136719,-0.016510408371686935
1495,anode,34.5,38.0,54.25199890136719,-0.017565026879310608
1496,anode,34.5,41.5,54.25199890136719,-0.01802951656281948
1497,anode,34.5,45.0,54.25199890136719,-0.017634224146604538
1498,anode,34.5,48.5,54.25199890136719,-0.01933414675295353
1499,anode,34.5,52.0,54.25199890136719,-0.023831715807318687
1500,anode,38.0,3.0,54.25199890136719,-0.02685447409749031
1501,anode,38.0,6.5,54.25199890136719,-0.01973106525838375
1502,anode,38.0,10.0,54.25199890136719,-0.017728211358189583
1503,anode,38.0,13.5,54.25199890136719,-0.017760014161467552
1504,anode,38.0,17.0,54.25199890136719,-0.018054461106657982
1505,anode,38.0,20.5,54.25199890136719,-0.017482101917266846
1506,anode,38.0,24.0,54.25199890136719,-0.01752377487719059
1507,anode,38.0,27.5,54.25199890136719,-0.01818034239113331
1508,anode,38.0,31.0,54.25199890136719,-0.01768176257610321
1509,anode,38.0,34.5,54.25199890136719,-0.0169328972697258
1510,anode,38.0,38.0,54.25199890136719,-0.01691518723964691
1511,anode,38.0,41.5,54.25199890136719,-0.017637988552451134
1512,anode,38.0,45.0,54.25199890136719,-0.01847582682967186
1513,anode,38.0,48.5,54.25199890136719,-0.019281646236777306
1514,anode,38.0,52.0,54.25199890136719,-0.023225033655762672
1515,anode,41.5,3.0,54.25199890136719,-0.02728412114083767
1516,anode,41.5,6.5,54.25199890136719,-0.02054235339164734
1517,anode,41.5,10.0,54.25199890136719,-0.017669856548309326
1518,anode,41.5,13.5,54.25199890136719,-0.01758388802409172
1519,anode,41.5,17.0,54.25199890136719,-0.0182682853192091
1520,anode,41.5,20.5,54.25199890136719,-0.017936894670128822
1521,anode,41.5,24.0,54.25199890136719,-0.017556464299559593
1522,anode,41.5,27.5,54.25199890136719,-0.017442485317587852
1523,anode,41.5,31.0,54.25199890136719,-0.01701134443283081
1524,anode,41.5,34.5,54.25199890136719,-0.016742782667279243
1525,anode,41.5,38.0,54.25199890136719,-0.01717447116971016
1526,anode,41.5,41.5,54.25199890136719,-0.018014982342720032
1527,anode,41.5,45.0,54.25199890136719,-0.018806107342243195
1528,anode,41.5,48.5,54.25199890136719,-0.019487662240862846
1529,anode,41.5,52.0,54.25199890136719,-0.024555185809731483
1530,anode,45.0,3.0,54.25199890136719,-0.027530403807759285
1531,anode,45.0,6.5,54.25199890136719,-0.021012745797634125
1532,anode,45.0,10.0,54.25199890136719,-0.0181113388389349
1533,anode,45.0,13.5,54.25199890136719,-0.01777249202132225
1534,anode,45.0,17.0,54.25199890136719,-0.01757928915321827
1535,anode,45.0,20.5,54.25199890136719,-0.01697421446442604
1536,anode,45.0,24.0,54.25199890136719,-0.016589486971497536
1537,anode,45.0,27.5,54.25199890136719,-0.01614435762166977
1538,anode,45.0,31.0,54.25199890136719,-0.015751870349049568
1539,anode,45.0,34.5,54.25199890136719,-0.015738187357783318
1540,anode,45.0,38.0,54.25199890136719,-0.01680532656610012
1541,anode,45.0,41.5,54.25199890136719,-0.01864463835954666
1542,anode,45.0,45.0,54.25199890136719,-0.01905200257897377
1543,anode,45.0,48.5,54.25199890136719,-0.019462496042251587
1544,anode,45.0,52.0,54.25199890136719,-0.024487903341650963
1545,anode,48.5,3.0,54.25199890136719,-0.024561122059822083
1546,anode,48.5,6.5,54.25199890136719,-0.020165620371699333
1547,anode,48.5,10.0,54.25199890136719,-0.019172001630067825
1548,anode,48.5,13.5,54.25199890136719,-0.019449535757303238
1549,anode,48.5,17.0,54.25199890136719,-0.01808932051062584
1550,anode,48.5,20.5,54.25199890136719,-0.017393939197063446
1551,anode,48.5,24.0,54.25199890136719,-0.01762658730149269
1552,anode,48.5,27.5,54.25199890136719,-0.01767561584711075
1553,anode,48.5,31.0,54.25199890136719,-0.017034094780683517
1554,anode,48.5,34.5,54.25199890136719,-0.017585664987564087
1555,anode,48.5,38.0,54.25199890136719,-0.019183779135346413
1556,anode,48.5,41.5,54.25199890136719,-0.021097494289278984
1557,anode,48.5,45.0,54.25199890136719,-0.021926317363977432
1558,anode,48.5,48.5,54.25199890136719,-0.02162160724401474
1559,anode,48.5,52.0,54.25199890136719,-0.022648146376013756
1560,anode,52.0,3.0,54.25199890136719,-0.02655322663486004
1561,anode,52.0,6.5,54.25199890136719,-0.022677404806017876
1562,anode,52.0,10.0,54.25199890136719,-0.023597314953804016
1563,anode,52.0,13.5,54.25199890136719,-0.026046358048915863
1564,anode,52.0,17.0,54.25199890136719,-0.023804379627108574
1565,anode,52.0,20.5,54.25199890136719,-0.023524275049567223
1566,anode,52.0,24.0,54.25199890136719,-0.02096567116677761
1567,anode,52.0,27.5,54.25199890136719,-0.02530984953045845
1568,anode,52.0,31.0,54.25199890136719,-0.025345932692289352
1569,anode,52.0,34.5,54.25199890136719,-0.027003709226846695
1570,anode,52.0,38.0,54.25199890136719,-0.025676405057311058
1571,anode,52.0,41.5,54.25199890136719,-0.02730182744562626
1572,anode,52.0,45.0,54.25199890136719,-0.029240325093269348
1573,anode,52.0,48.5,54.25199890136719,-0.030639175325632095
1574,anode,52.0,52.0,54.25199890136719,-0.030112119391560555
1575,anode,3.0,3.0,56.75199890136719,-0.020947769284248352
1576,anode,3.0,6.5,56.75199890136719,-0.018218297511339188
1577,anode,3.0,10.0,56.75199890136719,-0.0185896847397089
1578,anode,3.0,13.5,56.75199890136719,-0.020316148176789284
1579,anode,3.0,17.0,56.75199890136719,-0.01836877129971981
1580,anode,3.0,20.5,56.75199890136719,-0.015587424859404564
1581,anode,3.0,24.0,56.75199890136719,-0.017138827592134476
1582,anode,3.0,27.5,56.75199890136719,-0.01936224475502968
1583,anode,3.0,31.0,56.75199890136719,-0.018862828612327576
1584,anode,3.0,34.5,56.75199890136719,-0.018864361569285393
1585,anode,3.0,38.0,56.75199890136719,-0.019078414887189865
1586,anode,3.0,41.5,56.75199890136719,-0.02072695642709732
1587,anode,3.0,45.0,56.75199890136719,-0.024335766211152077
1588,anode,3.0,48.5,56.75199890136719,-0.024254871532320976
1589,anode,3.0,52.0,56.75199890136719,-0.023839537054300308
1590,anode,6.5,3.0,56.75199890136719,-0.020377252250909805
1591,anode,6.5,6.5,56.75199890136719,-0.01522979699075222
1592,anode,6.5,10.0,56.75199890136719,-0.01381312869489193
1593,anode,6.5,13.5,56.75199890136719,-0.013605795800685883
1594,anode,6.5,17.0,56.75199890136719,-0.013325711712241173
1595,anode,6.5,20.5,56.75199890136719,-0.013115446083247662
1596,anode,6.5,24.0,56.75199890136719,-0.013373132795095444
1597,anode,6.5,27.5,56.75199890136719,-0.013457896187901497
1598,anode,6.5,31.0,56.75199890136719,-0.013280149549245834
1599,anode,6.5,34.5,56.75199890136719,-0.013392473571002483
1600,anode,6.5,38.0,56.75199890136719,-0.013891455717384815
1601,anode,6.5,41.5,56.75199890136719,-0.014511626213788986
1602,anode,6.5,45.0,56.75199890136719,-0.014759541489183903
1603,anode,6.5,48.5,56.75199890136719,-0.015501480549573898
1604,anode,6.5,52.0,56.75199890136719,-0.01974990963935852
1605,anode,10.0,3.0,56.75199890136719,-0.02032529003918171
1606,anode,10.0,6.5,56.75199890136719,-0.01443417463451624
1607,anode,10.0,10.0,56.75199890136719,-0.012533100321888924
1608,anode,10.0,13.5,56.75199890136719,-0.012113634496927261
1609,anode,10.0,17.0,56.75199890136719,-0.011997788213193417
1610,anode,10.0,20.5,56.75199890136719,-0.011876796372234821
1611,anode,10.0,24.0,56.75199890136719,-0.01166400033980608
1612,anode,10.0,27.5,56.75199890136719,-0.011412250809371471
1613,anode,10.0,31.0,56.75199890136719,-0.011479143053293228
1614,anode,10.0,34.5,56.75199890136719,-0.011792873032391071
1615,anode,10.0,38.0,56.75199890136719,-0.0120370052754879
1616,anode,10.0,41.5,56.75199890136719,-0.01203460618853569
1617,anode,10.0,45.0,56.75199890136719,-0.01205375324934721
1618,anode,10.0,48.5,56.75199890136719,-0.013449188321828842
1619,anode,10.0,52.0,56.75199890136719,-0.019122637808322906
1620,anode,13.5,3.0,56.75199890136719,-0.023079806938767433
1621,anode,13.5,6.5,56.75199890136719,-0.014639008790254593
1622,anode,13.5,10.0,56.75199890136719,-0.012197503820061684
1623,anode,13.5,13.5,56.75199890136719,-0.011669108644127846
1624,anode,13.5,17.0,56.75199890136719,-0.011548984795808792
1625,anode,13.5,20.5,56.75199890136719,-0.011354967951774597
1626,anode,13.5,24.0,56.75199890136719,-0.01099664717912674
1627,anode,13.5,27.5,56.75199890136719,-0.010848034173250198
1628,anode,13.5,31.0,56.75199890136719,-0.011027300730347633
1629,anode,13.5,34.5,56.75199890136719,-0.011323473416268826
1630,anode,13.5,38.0,56.75199890136719,-0.011344772763550282
1631,anode,13.5,41.5,56.75199890136719,-0.011205538176000118
1632,anode,13.5,45.0,56.75199890136719,-0.01138077862560749
1633,anode,13.5,48.5,56.75199890136719,-0.013216270133852959
1634,anode,13.5,52.0,56.75199890136719,-0.020963478833436966
1635,anode,17.0,3.0,56.75199890136719,-0.023120978847146034
1636,anode,17.0,6.5,56.75199890136719,-0.014825871214270592
1637,anode,17.0,10.0,56.75199890136719,-0.012182340957224369
1638,anode,17.0,13.5,56.75199890136719,-0.011563669890165329
1639,anode,17.0,17.0,56.75199890136719,-0.011445330455899239
1640,anode,17.0,20.5,56.75199890136719,-0.0113982567563653
1641,anode,17.0,24.0,56.75199890136719,-0.011059364303946495
1642,anode,17.0,27.5,56.75199890136719,-0.01069466583430767
1643,anode,17.0,31.0,56.75199890136719,-0.010567154735326767
1644,anode,17.0,34.5,56.75199890136719,-0.010709424503147602
1645,anode,17.0,38.0,56.75199890136719,-0.010805420577526093
1646,anode,17.0,41.5,56.75199890136719,-0.010882265865802765
1647,anode,17.0,45.0,56.75199890136719,-0.011197784915566444
1648,anode,17.0,48.5,56.75199890136719,-0.013109239749610424
1649,anode,17.0,52.0,56.75199890136719,-0.021289050579071045
1650,anode,20.5,3.0,56.75199890136719,-0.017750414088368416
1651,anode,20.5,6.5,56.75199890136719,-0.014416130259633064
1652,anode,20.5,10.0,56.75199890136719,-0.0124031538143754
1653,anode,20.5,13.5,56.75199890136719,-0.011500486172735691
1654,anode,20.5,17.0,56.75199890136719,-0.011175982654094696
1655,anode,20.5,20.5,56.75199890136719,-0.011356661096215248
1656,anode,20.5,24.0,56.75199890136719,-0.011217774823307991
1657,anode,20.5,27.5,56.75199890136719,-0.010532251559197903
1658,anode,20.5,31.0,56.75199890136719,-0.010056372731924057
1659,anode,20.5,34.5,56.75199890136719,-0.010089250281453133
1660,anode,20.5,38.0,56.75199890136719,-0.010349533520638943
1661,anode,20.5,41.5,56.75199890136719,-0.010531442239880562
1662,anode,20.5,45.0,56.75199890136719,-0.010835240595042706
1663,anode,20.5,48.5,56.75199890136719,-0.012383154593408108
1664,anode,20.5,52.0,56.75199890136719,-0.016969872638583183
1665,anode,24.0,3.0,56.75199890136719,-0.01720058172941208
1666,anode,24.0,6.5,56.75199890136719,-0.014068245887756348
1667,anode,24.0,10.0,56.75199890136719,-0.012234448455274105
1668,anode,24.0,13.5,56.75199890136719,-0.011083950288593769
1669,anode,24.0,17.0,56.75199890136719,-0.010640095919370651
1670,anode,24.0,20.5,56.75199890136719,-0.010987838730216026
1671,anode,24.0,24.0,56.75199890136719,-0.011152228340506554
1672,anode,24.0,27.5,56.75199890136719,-0.010513978078961372
1673,anode,24.0,31.0,56.75199890136719,-0.009819109924137592
1674,anode,24.0,34.5,56.75199890136719,-0.009759513661265373
1675,anode,24.0,38.0,56.75199890136719,-0.010142256505787373
1676,anode,24.0,41.5,56.75199890136719,-0.010346847586333752
1677,anode,24.0,45.0,56.75199890136719,-0.010554971173405647
1678,anode,24.0,48.5,56.75199890136719,-0.011829614639282227
1679,anode,24.0,52.0,56.75199890136719,-0.01611877605319023
1680,anode,27.5,3.0,56.75199890136719,-0.019275125116109848
1681,anode,27.5,6.5,56.75199890136719,-0.013778910040855408
1682,anode,27.5,10.0,56.75199890136719,-0.011624054051935673
1683,anode,27.5,13.5,56.75199890136719,-0.010602125898003578
1684,anode,27.5,17.0,56.75199890136719,-0.010221722535789013
1685,anode,27.5,20.5,56.75199890136719,-0.010492833331227303
1686,anode,27.5,24.0,56.75199890136719,-0.010769299231469631
1687,anode,27.5,27.5,56.75199890136719,-0.010385755449533463
1688,anode,27.5,31.0,56.75199890136719,-0.009798004291951656
1689,anode,27.5,34.5,56.75199890136719,-0.009826029650866985
1690,anode,27.5,38.0,56.75199890136719,-0.010260742157697678
1691,anode,27.5,41.5,56.75199890136719,-0.010409615002572536
1692,anode,27.5,45.0,56.75199890136719,-0.010474796406924725
1693,anode,27.5,48.5,56.75199890136719,-0.011921276338398457
1694,anode,27.5,52.0,56.75199890136719,-0.017564820125699043
1695,anode,31.0,3.0,56.75199890136719,-0.019596215337514877
1696,anode,31.0,6.5,56.75199890136719,-0.013182959519326687
1697,anode,31.0,10.0,56.75199890136719,-0.010959151200950146
1698,anode,31.0,13.5,56.75199890136719,-0.010268363170325756
1699,anode,31.0,17.0,56.75199890136719,-0.010004504583775997
1700,anode,31.0,20.5,56.75199890136719,-0.010136636905372143
1701,anode,31.0,24.0,56.75199890136719,-0.010453703813254833
1702,anode,31.0,27.5,56.75199890136719,-0.010352527722716331
1703,anode,31.0,31.0,56.75199890136719,-0.010002891533076763
1704,anode,31.0,34.5,56.75199890136719,-0.010012575425207615
1705,anode,31.0,38.0,56.75199890136719,-0.010422625578939915
1706,anode,31.0,41.5,56.75199890136719,-0.010578296147286892
1707,anode,31.0,45.0,56.75199890136719,-0.01062746811658144
1708,anode,31.0,48.5,56.75199890136719,-0.012142281047999859
1709,anode,31.0,52.0,56.75199890136719,-0.016966797411441803
1710,anode,34.5,3.0,56.75199890136719,-0.01790980063378811
1711,anode,34.5,6.5,56.75199890136719,-0.01283491775393486
1712,anode,34.5,10.0,56.75199890136719,-0.01080881617963314
1713,anode,34.5,13.5,56.75199890136719,-0.010268867947161198
1714,anode,34.5,17.0,56.75199890136719,-0.010100568644702435
1715,anode,34.5,20.5,56.75199890136719,-0.010115111246705055
1716,anode,34.5,24.0,56.75199890136719,-0.010338501073420048
1717,anode,34.5,27.5,56.75199890136719,-0.01045225840061903
1718,anode,34.5,31.0,56.75199890136719,-0.010241769254207611
1719,anode,34.5,34.5,56.75199890136719,-0.01008877344429493
1720,anode,34.5,38.0,56.75199890136719,-0.010380860418081284
1721,anode,34.5,41.5,56.75199890136719,-0.010645086877048016
1722,anode,34.5,45.0,56.75199890136719,-0.010947462171316147
1723,anode,34.5,48.5,56.75199890136719,-0.012404540553689003
1724,anode,34.5,52.0,56.75199890136719,-0.01569538004696369
1725,anode,38.0,3.0,56.75199890136719,-0.019761016592383385
1726,anode,38.0,6.5,56.75199890136719,-0.013160464353859425
1727,anode,38.0,10.0,56.75199890136719,-0.01104883011430502
1728,anode,38.0,13.5,56.75199890136719,-0.010581137612462044
1729,anode,38.0,17.0,56.75199890136719,-0.01051986776292324
1730,anode,38.0,20.5,56.75199890136719,-0.010396759957075119
1731,anode,38.0,24.0,56.75199890136719,-0.010412118397653103
1732,anode,38.0,27.5,56.75199890136719,-0.010516166687011719
1733,anode,38.0,31.0,56.75199890136719,-0.010355017147958279
1734,anode,38.0,34.5,56.75199890136719,-0.010176976211369038
1735,anode,38.0,38.0,56.75199890136719,-0.010303403250873089
1736,anode,38.0,41.5,56.75199890136719,-0.010674925521016121
1737,anode,38.0,45.0,56.75199890136719,-0.01128640677779913
1738,anode,38.0,48.5,56.75199890136719,-0.012906833551824093
1739,anode,38.0,52.0,56.75199890136719,-0.018067607656121254
1740,anode,41.5,3.0,56.75199890136719,-0.021616678684949875
1741,anode,41.5,6.5,56.75199890136719,-0.013643450103700161
1742,anode,41.5,10.0,56.75199890136719,-0.01125711016356945
1743,anode,41.5,13.5,56.75199890136719,-0.01074298471212387
1744,anode,41.5,17.0,56.75199890136719,-0.010728909634053707
1745,anode,41.5,20.5,56.75199890136719,-0.01056987326592207
1746,anode,41.5,24.0,56.75199890136719,-0.010430989786982536
1747,anode,41.5,27.5,56.75199890136719,-0.010359609499573708
1748,anode,41.5,31.0,56.75199890136719,-0.010209589265286922
1749,anode,41.5,34.5,56.75199890136719,-0.010161140002310276
1750,anode,41.5,38.0,56.75199890136719,-0.010404843837022781
1751,anode,41.5,41.5,56.75199890136719,-0.010901710949838161
1752,anode,41.5,45.0,56.75199890136719,-0.01158092636615038
1753,anode,41.5,48.5,56.75199890136719,-0.013379414565861225
1754,anode,41.5,52.0,56.75199890136719,-0.0211318489164114
1755,anode,45.0,3.0,56.75199890136719,-0.01885361410677433
1756,anode,45.0,6.5,56.75199890136719,-0.013682793825864792
1757,anode,45.0,10.0,56.75199890136719,-0.011658735573291779
1758,anode,45.0,13.5,56.75199890136719,-0.01113536674529314
1759,anode,45.0,17.0,56.75199890136719,-0.010903880000114441
1760,anode,45.0,20.5,56.75199890136719,-0.010633823461830616
1761,anode,45.0,24.0,56.75199890136719,-0.010478445328772068
1762,anode,45.0,27.5,56.75199890136719,-0.010349215939640999
1763,anode,45.0,31.0,56.75199890136719,-0.010226035490632057
1764,anode,45.0,34.5,56.75199890136719,-0.010317572392523289
1765,anode,45.0,38.0,56.75199890136719,-0.010818262584507465
1766,anode,45.0,41.5,56.75199890136719,-0.011591826565563679
1767,anode,45.0,45.0,56.75199890136719,-0.012236454524099827
1768,anode,45.0,48.5,56.75199890136719,-0.013534868136048317
1769,anode,45.0,52.0,56.75199890136719,-0.017971917986869812
1770,anode,48.5,3.0,56.75199890136719,-0.0169304721057415
1771,anode,48.5,6.5,56.75199890136719,-0.013956363312900066
1772,anode,48.5,10.0,56.75199890136719,-0.01305876299738884
1773,anode,48.5,13.5,56.75199890136719,-0.01301045436412096
1774,anode,48.5,17.0,56.75199890136719,-0.012486590072512627
1775,anode,48.5,20.5,56.75199890136719,-0.011908086948096752
1776,anode,48.5,24.0,56.75199890136719,-0.011823990382254124
1777,anode,48.5,27.5,56.75199890136719,-0.01205134205520153
1778,anode,48.5,31.0,56.75199890136719,-0.012007461860775948
1779,anode,48.5,34.5,56.75199890136719,-0.012216328643262386
1780,anode,48.5,38.0,56.75199890136719,-0.012822389602661133
1781,anode,48.5,41.5,56.75199890136719,-0.01392247062176466
1782,anode,48.5,45.0,56.75199890136719,-0.014930656179785728
1783,anode,48.5,48.5,56.75199890136719,-0.015538246370851994
1784,anode,48.5,52.0,56.75199890136719,-0.017305662855505943
1785,anode,52.0,3.0,56.75199890136719,-0.0176764614880085
1786,anode,52.0,6.5,56.75199890136719,-0.01695442944765091
1787,anode,52.0,10.0,56.75199890136719,-0.018223045393824577
1788,anode,52.0,13.5,56.75199890136719,-0.020385146141052246
1789,anode,52.0,17.0,56.75199890136719,-0.019289571791887283
1790,anode,52.0,20.5,56.75199890136719,-0.016458190977573395
1791,anode,52.0,24.0,56.75199890136719,-0.015759844332933426
1792,anode,52.0,27.5,56.75199890136719,-0.018231792375445366
1793,anode,52.0,31.0,56.75199890136719,-0.01819584146142006
1794,anode,52.0,34.5,56.75199890136719,-0.01824757643043995
1795,anode,52.0,38.0,56.75199890136719,-0.018258580937981606
1796,anode,52.0,41.5,56.75199890136719,-0.02029479667544365
1797,anode,52.0,45.0,56.75199890136719,-0.02465072087943554
1798,anode,52.0,48.5,56.75199890136719,-0.02451799064874649
1799,anode,52.0,52.0,56.75199890136719,-0.020102551206946373
1800,anode,3.0,3.0,59.25199890136719,-0.016682198271155357
1801,anode,3.0,6.5,59.25199890136719,-0.01425312738865614
1802,anode,3.0,10.0,59.25199890136719,-0.01412744726985693
1803,anode,3.0,13.5,59.25199890136719,-0.014591856859624386
1804,anode,3.0,17.0,59.25199890136719,-0.012990569695830345
1805,anode,3.0,20.5,59.25199890136719,-0.009218561463057995
1806,anode,3.0,24.0,59.25199890136719,-0.014291957952082157
1807,anode,3.0,27.5,59.25199890136719,-0.014682294800877571
1808,anode,3.0,31.0,59.25199890136719,-0.013937060721218586
1809,anode,3.0,34.5,59.25199890136719,-0.013801666907966137
1810,anode,3.0,38.0,59.25199890136719,-0.014200744219124317
1811,anode,3.0,41.5,59.25199890136719,-0.016090812161564827
1812,anode,3.0,45.0,59.25199890136719,-0.018572654575109482
1813,anode,3.0,48.5,59.25199890136719,-0.017972389236092567
1814,anode,3.0,52.0,59.25199890136719,-0.018128344789147377
1815,anode,6.5,3.0,59.25199890136719,-0.01523102167993784
1816,anode,6.5,6.5,59.25199890136719,-0.012273970991373062
1817,anode,6.5,10.0,59.25199890136719,-0.011197074316442013
1818,anode,6.5,13.5,59.25199890136719,-0.010870911180973053
1819,anode,6.5,17.0,59.25199890136719,-0.01040972862392664
1820,anode,6.5,20.5,59.25199890136719,-0.010096995159983635
1821,anode,6.5,24.0,59.25199890136719,-0.010587258264422417
1822,anode,6.5,27.5,59.25199890136719,-0.010782388038933277
1823,anode,6.5,31.0,59.25199890136719,-0.010687870904803276
1824,anode,6.5,34.5,59.25199890136719,-0.010734029114246368
1825,anode,6.5,38.0,59.25199890136719,-0.0110188452526927
1826,anode,6.5,41.5,59.25199890136719,-0.011579730547964573
1827,anode,6.5,45.0,59.25199890136719,-0.012203359976410866
1828,anode,6.5,48.5,59.25199890136719,-0.013031949289143085
1829,anode,6.5,52.0,59.25199890136719,-0.01545527670532465
1830,anode,10.0,3.0,59.25199890136719,-0.015278755687177181
1831,anode,10.0,6.5,59.25199890136719,-0.01165058370679617
1832,anode,10.0,10.0,59.25199890136719,-0.010123592801392078
1833,anode,10.0,13.5,59.25199890136719,-0.009619321674108505
1834,anode,10.0,17.0,59.25199890136719,-0.009404756128787994
1835,anode,10.0,20.5,59.25199890136719,-0.009293809533119202
1836,anode,10.0,24.0,59.25199890136719,-0.009257965721189976
1837,anode,10.0,27.5,59.25199890136719,-0.009228276088833809
1838,anode,10.0,31.0,59.25199890136719,-0.009250856004655361
1839,anode,10.0,34.5,59.25199890136719,-0.00936602521687746
1840,anode,10.0,38.0,59.25199890136719,-0.009523156099021435
1841,anode,10.0,41.5,59.25199890136719,-0.009705185890197754
1842,anode,10.0,45.0,59.25199890136719,-0.010086464695632458
1843,anode,10.0,48.5,59.25199890136719,-0.011397344060242176
1844,anode,10.0,52.0,59.25199890136719,-0.014970782212913036
1845,anode,13.5,3.0,59.25199890136719,-0.016629260033369064
1846,anode,13.5,6.5,59.25199890136719,-0.011701120994985104
1847,anode,13.5,10.0,59.25199890136719,-0.009815645404160023
1848,anode,13.5,13.5,59.25199890136719,-0.009221607819199562
1849,anode,13.5,17.0,59.25199890136719,-0.009019497781991959
1850,anode,13.5,20.5,59.25199890136719,-0.008893792517483234
1851,anode,13.5,24.0,59.25199890136719,-0.008762180805206299
1852,anode,13.5,27.5,59.25199890136719,-0.008686685934662819
1853,anode,13.5,31.0,59.25199890136719,-0.008719955570995808
1854,anode,13.5,34.5,59.25199890136719,-0.00882202759385109
1855,anode,13.5,38.0,59.25199890136719,-0.00890292041003704
1856,anode,13.5,41.5,59.25199890136719,-0.0090100709348917
1857,anode,13.5,45.0,59.25199890136719,-0.009439424611628056
1858,anode,13.5,48.5,59.25199890136719,-0.011098716408014297
1859,anode,13.5,52.0,59.25199890136719,-0.015979275107383728
1860,anode,17.0,3.0,59.25199890136719,-0.016930490732192993
1861,anode,17.0,6.5,59.25199890136719,-0.011599346064031124
1862,anode,17.0,10.0,59.25199890136719,-0.009709191508591175
1863,anode,17.0,13.5,59.25199890136719,-0.009081174619495869
1864,anode,17.0,17.0,59.25199890136719,-0.008871597237884998
1865,anode,17.0,20.5,59.25199890136719,-0.008774972520768642
1866,anode,17.0,24.0,59.25199890136719,-0.008633009158074856
1867,anode,17.0,27.5,59.25199890136719,-0.008481317199766636
1868,anode,17.0,31.0,59.25199890136719,-0.008421638049185276
1869,anode,17.0,34.5,59.25199890136719,-0.008469951339066029
1870,anode,17.0,38.0,59.25199890136719,-0.008555080741643906
1871,anode,17.0,41.5,59.25199890136719,-0.008702685125172138
1872,anode,17.0,45.0,59.25199890136719,-0.009168325923383236
1873,anode,17.0,48.5,59.25199890136719,-0.010885946452617645
1874,anode,17.0,52.0,59.25199890136719,-0.01665140502154827
1875,anode,20.5,3.0,59.25199890136719,-0.012415587902069092
1876,anode,20.5,6.5,59.25199890136719,-0.010997949168086052
1877,anode,20.5,10.0,59.25199890136719,-0.00962742604315281
1878,anode,20.5,13.5,59.25199890136719,-0.008980459533631802
1879,anode,20.5,17.0,59.25199890136719,-0.008731815032660961
1880,anode,20.5,20.5,59.25199890136719,-0.008693117648363113
1881,anode,20.5,24.0,59.25199890136719,-0.008595788851380348
1882,anode,20.5,27.5,59.25199890136719,-0.008364799432456493
1883,anode,20.5,31.0,59.25199890136719,-0.008191521279513836
1884,anode,20.5,34.5,59.25199890136719,-0.008193760178983212
1885,anode,20.5,38.0,59.25199890136719,-0.008311917074024677
1886,anode,20.5,41.5,59.25199890136719,-0.008491745218634605
1887,anode,20.5,45.0,59.25199890136719,-0.008913738653063774
1888,anode,20.5,48.5,59.25199890136719,-0.010187218897044659
1889,anode,20.5,52.0,59.25199890136719,-0.011885336600244045
1890,anode,24.0,3.0,59.25199890136719,-0.014235341921448708
1891,anode,24.0,6.5,59.25199890136719,-0.010899675078690052
1892,anode,24.0,10.0,59.25199890136719,-0.009490798227488995
1893,anode,24.0,13.5,59.25199890136719,-0.0087959636002779
1894,anode,24.0,17.0,59.25199890136719,-0.008520153351128101
1895,anode,24.0,20.5,59.25199890136719,-0.008530421182513237
1896,anode,24.0,24.0,59.25199890136719,-0.008514562621712685
1897,anode,24.0,27.5,59.25199890136719,-0.008294402621686459
1898,anode,24.0,31.0,59.25199890136719,-0.008066142909228802
1899,anode,24.0,34.5,59.25199890136719,-0.00804512295871973
1900,anode,24.0,38.0,59.25199890136719,-0.008191464468836784
1901,anode,24.0,41.5,59.25199890136719,-0.00837661512196064
1902,anode,24.0,45.0,59.25199890136719,-0.008760251104831696
1903,anode,24.0,48.5,59.25199890136719,-0.010005521588027477
1904,anode,24.0,52.0,59.25199890136719,-0.013653334230184555
1905,anode,27.5,3.0,59.25199890136719,-0.015314323827624321
1906,anode,27.5,6.5,59.25199890136719,-0.010931792668998241
1907,anode,27.5,10.0,59.25199890136719,-0.00926317647099495
1908,anode,27.5,13.5,59.25199890136719,-0.008573818951845169
1909,anode,27.5,17.0,59.25199890136719,-0.008317607454955578
1910,anode,27.5,20.5,59.25199890136719,-0.008332070894539356
1911,anode,27.5,24.0,59.25199890136719,-0.008368427865207195
1912,anode,27.5,27.5,59.25199890136719,-0.008228548802435398
1913,anode,27.5,31.0,59.25199890136719,-0.008042297326028347
1914,anode,27.5,34.5,59.25199890136719,-0.008043416775763035
